Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS;41.753.500;b3S;I;2;S5;9;CARLOS CHAGAS;MG;03/2024;155.315;0;0;0;0;0;0;0;0;1.304;16.171;26.205;24.899;5.375;7;0;73.961;11;413;1.040;1.638;328;0;0;3.431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;13.171;24.909;27.862;3.333;0;0;69.375;711;5.805;2.031;0;0;0;0;8.548;0
BANCO PACCAR S.A.;28.517.628;b2;I;3;S4;8;PONTA GROSSA;PR;03/2024;155.286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.598;13.215;38.818;74.871;26.671;0;0;155.174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;50;44;0;0;0;112;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;03/2024;154.860;38;383;1.135;2.004;1.028;1.340;0;5.929;2.188;13.772;19.092;19.983;4.116;602;0;59.752;91;2.564;6.742;12.441;2.540;0;0;24.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3.177;10.107;17.903;9.440;10.156;0;50.802;4.143;8.257;1.258;159;101;82;0;13.999;0
PLANTAE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;35.551.187;n1;I;2;S4;14;PRESIDENTE PRUDENTE;SP;03/2024;152.670;0;0;0;0;0;0;0;0;1.860;47.652;90.332;2.034;0;0;0;141.878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;696;7.734;806;0;0;0;9.236;0;311;1.246;0;0;0;0;1.557;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2.904.125;b3S;I;2;S5;9;JACUTINGA;RS;03/2024;152.379;0;0;4;16;17;0;0;37;1.681;6.386;9.340;14.981;6.286;965;0;39.639;106;644;1.582;3.556;1.296;44;0;7.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;744;52.394;17.187;11.599;8.334;4.488;0;94.746;217;1.074;3.350;5.325;705;43;15;10.729;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP;73.113.243;b3S;I;2;S4;9;ARARAQUARA;SP;03/2024;152.240;135;1.167;3.108;4.737;1.306;343;0;10.797;418;8.557;15.762;18.034;3.002;775;0;46.548;48;1.350;3.721;6.099;1.109;7;0;12.334;0;0;0;0;0;0;0;0;2.361;25.578;10.626;119;0;0;0;38.684;0;698;9.448;10.326;1.105;190;0;21.768;1.094;6.262;4.352;5.682;2.864;1.856;0;22.110;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS;8.488.377;b3S;I;2;S5;9;GUARANI DAS MISSOES;RS;03/2024;152.099;0;1;3;4;0;0;0;8;444;4.596;11.050;16.579;4.209;290;0;37.167;89;581;1.440;2.659;846;3;0;5.618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;42.751;14.471;10.955;6.129;2.482;0;77.378;1.533;5.251;12.047;8.990;3.284;762;62;31.928;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1.692.448;b3S;I;2;S5;9;URUPEMA;SC;03/2024;150.607;12;215;530;1.024;688;125;0;2.595;503;8.437;24.268;19.796;4.355;405;0;57.764;18;733;2.598;4.936;1.801;31;0;10.116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1.410;52.632;6.525;5.578;5.682;0;71.848;534;6.328;1.012;228;139;43;0;8.284;0
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3.412.878;b3S;I;2;S5;9;ITURAMA;MG;03/2024;150.508;0;0;0;0;0;0;0;0;668;9.624;17.212;15.608;2.293;204;0;45.609;9;315;898;996;108;0;0;2.328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;18.579;34.490;39.366;0;0;0;92.494;701;6.037;3.218;72;48;0;0;10.076;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;03/2024;148.621;26;381;840;1.079;348;0;0;2.674;997;6.365;17.281;20.582;3.071;41;0;48.337;11;453;1.312;2.253;776;0;0;4.805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;7.441;25.185;19.770;10.422;9.941;0;73.055;1.301;7.570;3.643;2.019;1.918;3.299;0;19.750;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;S5;9;ROLANDIA;PR;03/2024;148.511;0;66;142;194;1;0;0;401;117;19.841;7.896;16.279;812;0;0;44.946;0;476;565;1.176;30;0;0;2.247;0;7.834;2.996;9.339;130;0;0;20.298;0;0;0;0;0;0;0;0;0;47.333;24.238;5.553;1.418;0;0;78.542;0;874;1.191;11;0;0;0;2.077;0
COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA;2.057.584;b3S;I;2;S5;9;PINTADAS;BA;03/2024;148.178;1.182;7.567;16.271;25.130;19.228;29.442;0;98.821;802;3.061;6.699;8.448;1.672;127;0;20.808;28;447;1.126;1.855;623;7;0;4.085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;231;8.341;6.067;1.727;1.510;0;18.208;1.688;4.425;143;0;0;0;0;6.256;0
COOPERATIVA DE CRÉDITO UNICRED AMPLA LTDA - UNICRED AMPLA;71.163.315;b3S;I;2;S5;9;SETE LAGOAS;MG;03/2024;147.372;0;0;0;0;0;0;0;0;551;8.652;21.747;31.668;10.688;7.671;0;80.978;57;1.941;4.889;6.578;956;4;0;14.425;47;424;1.161;2.613;2.055;3.831;17;10.149;503;13.777;5.298;45;0;0;0;19.624;0;0;0;0;0;0;0;0;39;3.151;3.938;5.946;3.466;5.654;2;22.196;0
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18.282.093;n1;I;2;S4;29;PORTO ALEGRE;RS;03/2024;146.868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;198;424;319;504;36;1.571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;6.721;17.758;37.981;27.503;51.127;3.880;145.297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;33.579.731;b3S;I;2;S5;9;MORRINHOS;GO;03/2024;145.810;0;252;642;872;238;30;0;2.034;1.792;6.923;17.275;20.684;4.958;195;0;51.826;92;645;1.663;2.071;170;0;0;4.641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521;9.561;33.757;34.178;426;0;0;78.443;3.039;5.328;499;0;0;0;0;8.866;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;03/2024;142.715;0;0;0;0;0;0;0;0;1.313;22.300;48.241;61.088;7.733;0;0;140.675;10;395;755;283;38;0;0;1.481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;260;0;0;0;0;559;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952.415;b3S;I;2;S5;9;BRASILIA;DF;03/2024;141.144;55;5.568;12.697;35.033;36.941;46.928;0;137.224;64;423;1.200;890;87;31;0;2.695;0;11;22;47;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;615;131;119;63;0;0;1.145;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4.565.791;b3S;I;2;S5;9;ARATIBA;RS;03/2024;138.248;0;33;63;54;25;30;0;205;2.008;3.446;6.434;10.293;5.466;1.164;0;28.811;51;629;1.661;3.564;1.293;35;0;7.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.940;29.826;21.713;15.310;12.057;10.977;0;91.822;289;2.138;2.699;3.936;1.015;47;53;10.178;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22.639.377;n1;C;2;S4;14;NOVO HAMBURGO;RS;03/2024;137.633;16;309;575;222;0;0;0;1.123;581;2.635;3.052;2.260;156;22;0;8.705;1.555;14.723;37.640;59.431;13.996;32;0;127.377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;22;151;45;17;0;428;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3.065.046;b3S;I;2;S4;9;SAO JOSE DO RIO PRETO;SP;03/2024;136.938;88;692;1.880;2.663;308;23;0;5.654;246;3.891;9.671;13.962;3.948;1.664;0;33.382;21;1.085;2.977;5.042;1.273;56;0;10.453;0;0;0;0;0;0;0;0;2.313;23.809;9.052;108;0;0;0;35.281;196;4.786;12.226;10.443;1.591;171;0;29.414;1.449;8.144;6.985;4.464;1.279;434;0;22.755;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5.861.932;b3S;I;2;S5;9;SAO JOSE;SC;03/2024;136.443;6;98;292;571;209;4;0;1.180;1.619;10.253;26.796;52.047;11.225;4.639;0;106.578;43;1.286;3.664;7.006;1.437;0;0;13.436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.254;7.080;1.231;1.788;1.149;1.747;0;15.249;0
COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS;25.536.764;b3S;I;2;S5;9;LUZ;MG;03/2024;136.192;16;512;1.087;1.527;920;419;0;4.481;1.797;9.093;27.325;24.156;9.067;2.321;0;73.759;54;745;1.931;3.416;647;0;0;6.793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.478;17.549;11.390;3.444;2.636;0;43.497;1.618;4.236;1.366;237;108;98;0;7.662;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BURITIS - SICOOB BURITIS;5.247.312;b3S;I;2;S5;9;RONDONOPOLIS;MT;03/2024;136.059;8;99;234;146;77;93;0;657;4.843;5.218;17.807;23.760;8.115;1.244;0;60.987;377;1.785;1.579;4.441;1.370;0;0;9.552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.218;17.781;28.137;11.522;385;169;0;59.212;2.732;1.961;883;58;18;0;0;5.651;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71.146.450;b3S;I;2;S5;9;CAMPOS GERAIS;MG;03/2024;135.863;0;96;240;455;106;0;0;898;1.025;4.825;16.938;4.501;199;2;0;27.490;0;86;429;457;130;0;0;1.102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506;1.444;40.964;34.956;16.792;9.405;0;104.066;832;597;694;156;28;0;0;2.307;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4.321.309;b3S;I;2;S5;9;SALVADOR;BA;03/2024;135.308;298;5.433;14.682;36.434;29.631;27.102;266;113.845;289;1.952;4.131;5.745;3.595;2.164;0;17.876;13;212;560;1.308;486;0;0;2.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;459;459;90;0;0;0;0;1.007;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25.387.713;b3S;I;2;S5;9;PARA DE MINAS;MG;03/2024;135.290;0;0;0;0;0;0;0;0;204;29.068;19.971;19.837;5.539;2.267;0;76.887;3;1.128;2.755;4.025;1.274;4;0;9.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568;13.136;23.006;1.800;133;0;0;38.643;330;9.467;776;0;0;0;0;10.573;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25.363.615;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2024;134.442;53;6.518;18.011;38.773;31.492;30.238;0;125.086;224;722;1.360;1.881;686;396;0;5.269;6;85;255;434;48;50;0;878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.425;1.784;0;0;0;0;0;3.209;0
COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71.238.232;b3S;I;2;S5;9;CARMOPOLIS DE MINAS;MG;03/2024;134.389;0;97;236;360;134;10;0;836;570;7.143;13.995;14.009;3.678;1.979;0;41.373;21;1.555;3.901;6.820;1.337;9;0;13.645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.314;28.946;20.315;5.668;3.083;0;74.326;935;2.053;1.216;4;0;0;0;4.208;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37.076.205;b3S;I;2;S5;9;BRASILIA;DF;03/2024;134.283;140;6.906;18.199;39.773;32.730;27.239;0;124.986;332;1.332;3.017;2.091;427;41;0;7.241;0;5;13;23;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;704;806;370;70;65;0;0;2.016;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2.641.969;b3S;I;2;S5;9;NOVA TRENTO;SC;03/2024;133.900;11;388;1.000;2.540;1.988;1.325;0;7.252;1.417;5.894;14.596;26.246;9.126;844;0;58.123;269;4.844;13.104;28.279;9.858;66;0;56.421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;662;706;500;468;0;2.442;2.722;4.932;1.606;391;10;0;0;9.662;0
ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO;13.140.088;n4;C;2;S2;41;SAO PAULO;SP;03/2024;133.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.285;39.022;342;0;0;0;133.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42.880.617;b3S;I;2;S5;9;TIROS;MG;03/2024;133.071;0;16;45;85;35;0;0;181;303;9.847;16.950;15.078;2.807;289;0;45.274;7;506;735;1.388;183;0;0;2.819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;13.051;29.542;28.145;4.389;73;0;75.584;835;7.619;759;0;0;0;0;9.213;0
SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;5.503.849;n1;I;2;S5;14;SAO PAULO;SP;03/2024;129.285;0;0;0;0;0;0;0;0;9;15;35;15;0;0;0;74;6.991;22.996;48.112;47.888;2.873;0;0;128.859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;128;188;0;0;0;352;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1.286.361;b3S;I;2;S5;9;TOLEDO;PR;03/2024;128.810;0;0;0;0;0;0;0;0;233;4.959;11.694;15.197;4.407;753;0;37.243;110;1.698;4.375;7.461;2.000;5;0;15.649;34;1.515;4.379;10.162;7.600;9.542;0;33.232;1.453;1;1;1;0;0;0;1.457;0;0;0;0;0;0;0;0;1.169;6.329;12.854;12.848;4.803;3.226;0;41.229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25.683.475;b3S;I;2;S5;9;UBERABA;MG;03/2024;127.914;22;270;688;999;117;0;0;2.095;3.621;10.625;12.325;9.406;3.093;1.008;0;40.077;122;528;1.264;1.529;235;0;0;3.677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;8.790;29.987;23.076;1.938;0;0;64.293;2.944;9.542;4.029;881;336;41;0;17.772;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1.637.949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;03/2024;127.202;0;0;0;0;0;0;0;0;1.421;19.136;38.968;11.624;517;2;0;71.667;50;599;1.416;2.761;534;0;0;5.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;517;2.970;25.126;11.307;398;83;0;40.401;1.265;8.359;152;0;0;0;0;9.775;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;3;S4;8;RIBEIRAO PRETO;SP;03/2024;127.066;27;222;427;241;0;0;0;917;104;525;2.163;3.268;391;323;0;6.774;0;0;0;0;0;0;0;0;325;1.428;3.472;5.560;2.033;572;0;13.390;0;0;0;0;0;0;0;0;0;2.217;50.067;12.552;545;0;0;65.381;423;2.428;9.633;12.866;9.147;6.108;0;40.605;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22.753.982;b3S;I;2;S5;9;SETE LAGOAS;MG;03/2024;126.688;0;0;0;0;0;0;0;0;1.095;9.109;21.757;28.735;5.204;154;0;66.054;91;1.847;4.432;8.162;1.530;0;0;16.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403;8.222;11.042;13.910;2.041;0;0;35.618;1.813;3.086;2.244;1.475;238;97;0;8.954;0
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1.609.345;b3S;I;2;S5;9;CAMPINA VERDE;MG;03/2024;126.338;0;63;190;467;185;3;0;909;377;4.679;8.093;9.551;3.581;140;0;26.421;50;748;2.056;3.895;873;3;0;7.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;7.913;28.714;35.169;9.589;5.637;0;87.227;185;2.671;433;277;181;409;0;4.156;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2.587.492;b3S;I;2;S5;9;URUBICI;SC;03/2024;125.764;8;232;590;1.088;547;203;0;2.669;472;4.794;10.249;17.813;10.103;4.408;0;47.840;58;1.240;3.470;7.490;3.377;447;0;16.082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;10.908;23.598;8.972;4.759;5.438;0;53.904;1.262;3.678;123;98;18;90;0;5.269;0
COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE;64.276.058;b3S;I;2;S5;9;NANUQUE;MG;03/2024;124.003;0;32;77;87;7;0;0;203;277;4.288;9.052;11.777;3.071;0;0;28.465;29;852;1.972;2.633;373;0;0;5.860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10.422;30.544;40.916;1.096;229;0;83.230;552;4.711;983;0;0;0;0;6.246;0
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA;1.152.097;b3S;I;2;S5;9;VOLTA GRANDE;MG;03/2024;123.304;11;719;1.685;2.516;1.144;401;0;6.476;715;4.935;10.076;13.225;2.404;716;0;32.070;49;522;1.310;1.934;389;0;0;4.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;7.756;32.479;21.638;3.822;1.114;0;67.084;1.265;8.723;1.140;415;452;1.478;0;13.472;0
COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL;18.966.739;b3S;I;2;S5;9;TRES PONTAS;MG;03/2024;123.114;0;0;0;0;0;0;0;0;1.603;3.275;15.007;8.173;677;15;0;28.748;150;332;1.020;1.874;566;0;0;3.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2.496;65.778;11.938;4.968;1.766;0;86.951;996;1.066;780;627;4;0;0;3.473;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2024;122.977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.087;16.649;33.386;43.080;9.137;1.923;0;111.262;23;902;2.560;5.465;2.634;131;0;11.715;0
TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;41.498.340;n1;I;2;S4;14;IJUI;RS;03/2024;122.754;1;171;171;0;0;0;0;344;1;50;52;24;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.706;97.667;8.754;13.051;105;0;0;122.283;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2.173.447;b3S;I;2;S5;9;GUANHAES;MG;03/2024;121.608;173;2.530;6.219;12.090;10.140;5.929;0;37.081;478;5.528;9.807;13.895;3.219;87;0;33.015;18;278;791;1.663;206;0;0;2.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;3.780;11.877;16.591;4.209;584;0;37.089;1.545;9.107;815;0;0;0;0;11.467;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14.046.512;b3S;I;2;S5;9;CHAPADA GAUCHA;MG;03/2024;118.970;9;467;1.291;1.762;1.019;502;0;5.050;37;1.594;4.187;6.742;2.319;1.425;0;16.304;5;239;609;1.449;659;0;0;2.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;9.282;40.937;30.710;8.628;2.855;0;92.683;347;891;715;21;0;0;0;1.973;0
SIMPALA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;34.991.938;n1;C;2;S4;14;PORTO ALEGRE;RS;03/2024;118.737;2.901;8.516;17.915;24.508;9.410;3.854;0;67.105;656;701;965;438;66;0;0;2.826;3.655;6.622;15.221;20.714;2.573;21;0;48.807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7.502.031;b3S;I;2;S5;9;GOIANESIA;GO;03/2024;118.195;0;0;0;0;0;0;0;0;1.256;9.457;27.671;28.130;6.110;54;0;72.678;62;800;1.827;2.231;315;0;0;5.236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.246;10.008;14.120;142;138;0;27.654;1.457;10.639;498;33;0;0;0;12.627;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24.431.221;b3S;I;2;S5;9;PACAJA;PA;03/2024;118.042;27;261;646;1.131;529;0;0;2.594;1.637;6.445;18.303;25.218;4.107;0;0;55.711;51;364;1.402;1.578;125;0;0;3.519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;2.815;8.858;17.570;0;29.285;1.480;2.642;5.438;15.101;2.165;36;73;26.935;0
COOPERATIVA DE CRÉDITO CREDIVALE LTDA - SICOOB CREDIVALE;25.387.655;b3S;I;2;S5;9;TEOFILO OTONI;MG;03/2024;117.591;0;43;110;253;139;1;0;546;1.156;7.219;18.605;15.361;879;549;0;43.771;56;722;1.922;3.121;446;0;0;6.266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;4.877;19.364;21.870;3.631;1.398;0;51.374;1.495;10.394;2.434;998;143;169;0;15.635;0
M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;7.747.410;n1;I;2;S4;14;SAO PAULO;SP;03/2024;117.153;356;350;463;183;0;0;0;1.353;32.855;7.308;7.444;2.245;0;0;0;49.851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.459;20.797;1.201;0;0;0;0;64.457;0;0;0;0;0;0;0;0;1.485;7;0;0;0;0;0;1.492;0
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.599.971;n1;I;2;S5;14;PORTO ALEGRE;RS;03/2024;116.532;0;14;11;0;0;0;0;25;4.376;85.674;2.870;5.001;0;0;0;97.920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;920;15.218;1.116;1.062;271;0;0;18.587;0
